epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
64,0.00011594222451094538,0.0064902580343186855,0.00020403933012858033,0.010349663905799389
65,0.00011463651026133448,0.006454451009631157,0.0003213785821571946,0.012277788482606411
66,0.00011441580136306584,0.006440578959882259,0.0004793008847627789,0.013877380639314651
67,0.00011343529331497848,0.006413410417735577,0.00019667090964503586,0.01043243333697319
68,0.00011294383875792846,0.006396288517862558,0.0002361425431445241,0.010777505114674568
69,0.00011279802856734022,0.0063863410614430904,0.0002523036382626742,0.011053130961954594
70,0.00011154334060847759,0.006355436518788338,0.00017000079969875515,0.00990699790418148
71,0.00011104064469691366,0.006343347020447254,0.0002631769166328013,0.011388140730559826
72,0.00011072509369114414,0.006335284560918808,0.00028403420583344996,0.01154616940766573
73,0.0001103857794078067,0.006317307706922293,0.00018367732991464436,0.009965871460735798
74,0.00011005940177710727,0.006307979580014944,0.00024848850443959236,0.010821342468261719
75,0.00010912150901276618,0.006285002455115318,0.000153028653585352,0.009362933225929737
76,0.00010870934056583792,0.006273988168686628,0.0003937935398425907,0.015105693601071835
77,0.00010852097329916432,0.006264683324843645,0.00029369082767516375,0.011931214481592178
78,0.00010819466115208343,0.006257526110857725,0.0002242596383439377,0.011114279739558697
79,0.00010791421664180234,0.00624808156862855,0.000565823691431433,0.017578698694705963
80,0.00010742234735516831,0.006235617212951183,0.00028297596145421267,0.012053629383444786
81,0.00010681343701435253,0.006220029667019844,0.00017842708621174097,0.009933696128427982
82,0.00010643363202689216,0.006208903156220913,0.0003039125876966864,0.011777197010815144
83,0.00010615193605190143,0.00619776314124465,0.00023971920018084347,0.01081200409680605
84,0.00010544078395469114,0.006183949299156666,0.0002473668137099594,0.01169334165751934
85,0.00010521193325985223,0.006172953639179468,0.00045185780618339777,0.016422128304839134
86,0.0001046565012075007,0.006160536780953407,0.00023383196094073355,0.010467151179909706
87,0.00010399642633274198,0.006143986713141203,0.00018475772230885923,0.009831242263317108
88,0.0001034260931191966,0.006130524445325136,0.00019396252173464745,0.010284541174769402
89,0.00010346592898713425,0.0061268373392522335,0.00016767419583629817,0.009572216309607029
90,0.00010302685404894873,0.006111490540206432,0.00019857834558933973,0.010122437961399555
91,0.00010208449384663254,0.006086304783821106,0.00017196622502524406,0.009659012779593468
92,0.00010131385351996869,0.0060667735524475574,0.0002689556567929685,0.011282168328762054
93,0.00010128864232683554,0.006054296623915434,0.0002700345648918301,0.012060214765369892
94,0.00010081347136292607,0.006040520500391722,0.00022431905381381512,0.010749000124633312
95,0.00010017870954470709,0.006017176900058985,0.00019748479826375842,0.010268425568938255
96,9.982610936276615e-05,0.006009863689541817,0.00019493627769406885,0.01012079231441021
97,9.904644684866071e-05,0.0059861112385988235,0.0002442286931909621,0.011008147150278091
98,9.912057430483401e-05,0.0059854499995708466,0.0001347944635199383,0.008859443478286266
99,9.855743701336905e-05,0.005968884099274874,0.0001583135745022446,0.009266562759876251
100,9.828361362451687e-05,0.00595859345048666,0.00018312651081942022,0.009918689727783203
101,9.794678771868348e-05,0.005945116747170687,0.00017654156545177102,0.009625857695937157
102,9.784309077076614e-05,0.005941822659224272,0.00018622801871970296,0.009978549554944038
103,9.74573049461469e-05,0.005931286606937647,0.000187175115570426,0.009807396680116653
104,9.704917465569451e-05,0.005917810369282961,0.0001980666711460799,0.009536582976579666
105,9.71068293438293e-05,0.0059166294522583485,0.00016753378440625966,0.009366369806230068
106,9.685521945357323e-05,0.005905502941459417,0.0002335289173061028,0.011148247867822647
107,9.64526625466533e-05,0.005898515693843365,0.0001880841446109116,0.01017072144895792
108,9.601343481335789e-05,0.005884837359189987,0.00015745317796245217,0.009379921481013298
109,9.57346783252433e-05,0.005877899471670389,0.00021039909915998578,0.010008007287979126
110,9.543029591441154e-05,0.005866750609129667,0.0001729955110931769,0.009463668800890446
111,9.538351878290996e-05,0.0058652423322200775,0.0001826476800488308,0.0100423414260149
112,9.540547762298957e-05,0.005861365702003241,0.0003345712320879102,0.013298314064741135
113,9.516176214674488e-05,0.0058514997363090515,0.00014356746396515518,0.008833023719489574
114,9.482992754783481e-05,0.005848968867212534,0.00025514900335110724,0.01233789511024952
115,9.422296716365963e-05,0.005832239519804716,0.00018641796486917883,0.009740566834807396
116,9.415507520316169e-05,0.005830081645399332,0.00014911039033904672,0.009022083133459091
117,9.390276682097465e-05,0.005820418242365122,0.00015930882364045829,0.009340188466012478
118,9.39514284254983e-05,0.00582228135317564,0.00016616692300885916,0.009613346308469772
119,9.376784873893484e-05,0.0058114780113101006,0.0001482829247834161,0.00897547509521246
120,9.385876182932407e-05,0.00581563264131546,0.00017203192692250013,0.009895936585962772
121,9.307258005719632e-05,0.005794072989374399,0.00020742240303661674,0.009982774965465069
122,9.306889114668593e-05,0.005799020174890757,0.00016908928228076547,0.009712732397019863
123,9.312394104199484e-05,0.005790885537862778,0.0001837140298448503,0.010297237895429134
124,9.243767999578267e-05,0.005772490054368973,0.00019013442215509713,0.01046175230294466
125,9.280932135879993e-05,0.005784363020211458,0.00028504859074018896,0.012320002540946007
126,9.237471385858953e-05,0.005768592469394207,0.0001713344536256045,0.009693107567727566
127,9.251358278561383e-05,0.005770515184849501,0.00022359566355589777,0.010017827153205872
128,9.225477697327733e-05,0.005764440633356571,0.00014607621415052563,0.009187341667711735
129,9.198918269248679e-05,0.005751485470682383,0.00017389756976626813,0.009857390075922012
130,9.163954382529482e-05,0.0057460651732981205,0.00014709131210111082,0.009432450868189335
131,9.165293886326253e-05,0.005742358043789864,0.00013903093349654227,0.00876131746917963
132,9.113350097322837e-05,0.005730531178414822,0.0001403672795277089,0.00856922846287489
133,9.139687608694658e-05,0.0057322802022099495,0.00018046829791273922,0.009726440533995628
134,9.101392788579687e-05,0.00572160491719842,0.00017801897774916142,0.009679442271590233
135,9.090570529224351e-05,0.005714218132197857,0.00017140802810899913,0.009519604966044426
136,9.104192577069625e-05,0.00571606308221817,0.0001633262581890449,0.009309720247983932
137,9.119330934481695e-05,0.005716090556234121,0.00018068624194711447,0.009852019138634205
138,9.064897312782705e-05,0.005700297653675079,0.0002903728454839438,0.01273815892636776
139,9.051010420080274e-05,0.005699509754776955,0.0003437502309679985,0.013558857142925262
140,9.023540042107925e-05,0.0056876265443861485,0.0001998023799387738,0.01053478755056858
141,8.979624544735998e-05,0.00568051403388381,0.0002661056932993233,0.010731845162808895
142,8.943791181081906e-05,0.005663156509399414,0.00029870582511648536,0.012718550860881805
143,8.905550203053281e-05,0.005654148757457733,0.00014309478865470737,0.008745426312088966
144,8.875355706550181e-05,0.005645260214805603,0.000146959675475955,0.008866573683917522
145,8.876346691977233e-05,0.005642112344503403,0.0001585639110999182,0.009167474694550037
146,8.826097473502159e-05,0.005626522935926914,0.0001644462754484266,0.009399553760886192
147,8.805320248939097e-05,0.005616420414298773,0.00018193968571722507,0.009744009003043175
148,8.786393300397322e-05,0.005605856887996197,0.00016293913358822465,0.009688504971563816
149,8.77744605531916e-05,0.005599122494459152,0.0004490452993195504,0.01287410594522953
150,8.69506475282833e-05,0.005573279689997435,0.00015285721747204661,0.009125120006501675
151,8.72309465194121e-05,0.005580510012805462,0.00027461678837426007,0.012105251662433147
152,8.751489076530561e-05,0.005583524238318205,0.0001838869648054242,0.009760823100805283
153,8.67518101586029e-05,0.005558978300541639,0.00013458545436151326,0.008485325612127781
154,8.668669761391357e-05,0.0055512674152851105,0.0001866332459030673,0.009560860693454742
155,8.619013533461839e-05,0.005536679178476334,0.00013468266115523875,0.008573113940656185
156,8.601055014878511e-05,0.005530954338610172,0.0001571538159623742,0.008867223747074604
157,8.542991417925805e-05,0.0055158683098852634,0.00012577547749970108,0.008392762392759323
158,8.545147284166887e-05,0.005514319054782391,0.00016893167048692703,0.009388202801346779
159,8.543393778381869e-05,0.005509591661393642,0.00017141387797892094,0.009657577611505985
160,8.525073644705117e-05,0.005505964159965515,0.0001352256367681548,0.00843601580709219
161,8.494620124110952e-05,0.005497390404343605,0.00011672283289954066,0.007971158251166344
162,8.490465552313253e-05,0.005497954785823822,0.00014317251043394208,0.008761567063629627
163,8.460841490887105e-05,0.005485842004418373,0.0001997115177800879,0.010561234317719936
164,8.462658297503367e-05,0.005488127935677767,0.00019348322530277073,0.009602042846381664
165,8.42922818264924e-05,0.005475633777678013,0.00019315752433612943,0.00971277803182602
166,8.439215162070468e-05,0.005477733910083771,0.0002133484376827255,0.010098975151777267
167,8.451718167634681e-05,0.00548106012865901,0.0001284538593608886,0.0084937559440732
168,8.416026685154065e-05,0.005466714035719633,0.00013977751950733364,0.008776068687438965
169,8.388125570490956e-05,0.005461387801915407,0.00014246754290070385,0.00871705636382103
170,8.383014210266992e-05,0.005461328662931919,0.00014447260764427483,0.008806413970887661
171,8.415544289164245e-05,0.005461298394948244,0.0001294512185268104,0.008666152134537697
172,8.349946438102052e-05,0.005450637079775333,0.00018682568043004721,0.010304348543286324
173,8.346438698936254e-05,0.0054475595243275166,0.00015761589747853577,0.009012855589389801
174,8.402299863519147e-05,0.005457303952425718,0.00012972808326594532,0.0082795275375247
175,8.345334936166182e-05,0.0054447241127491,0.0001307726197410375,0.008512722328305244
176,8.339771011378616e-05,0.005445624236017466,0.00020534648501779884,0.009640220552682877
177,8.304747461806983e-05,0.005434862803667784,0.00018832061323337257,0.010103464126586914
178,8.338031329913065e-05,0.005441404413431883,0.00013755637337453663,0.008603080175817013
179,8.31724755698815e-05,0.005434917286038399,0.0003061047464143485,0.011850777082145214
180,8.318816253449768e-05,0.0054390025325119495,0.00015341475955210626,0.00872848555445671
181,8.29349592095241e-05,0.005433358252048492,0.00018303842807654291,0.009146210737526417
182,8.283799979835749e-05,0.005426511168479919,0.00020806421525776386,0.009932460263371468
183,8.262931078206748e-05,0.0054245274513959885,0.00013976317131891847,0.008859965018928051
184,8.28963311505504e-05,0.0054233926348388195,0.00019702280405908823,0.00985338632017374
185,8.24262824608013e-05,0.005411562044173479,0.00014161498984321952,0.008557246997952461
186,8.263915515271947e-05,0.0054136947728693485,0.00016838210285641253,0.009263094514608383
187,8.216792775783688e-05,0.00540443928912282,0.0002518594264984131,0.011800523847341537
188,8.215031266445294e-05,0.005406877491623163,0.0001463426015106961,0.008801756426692009
189,8.227332000387833e-05,0.005399521440267563,0.00019005192734766752,0.010412810370326042
190,8.205526683013886e-05,0.005400021560490131,0.0001144358902820386,0.00813272874802351
191,8.186274499166757e-05,0.005394414532929659,0.0001780096354195848,0.00975174643099308
192,8.191320375772193e-05,0.005393850151449442,0.00015017572150100023,0.008911781944334507
193,8.181908197002485e-05,0.005393825937062502,0.00014929701865185052,0.008976846933364868
194,8.159492426784709e-05,0.005391142796725035,0.0002768533013295382,0.0113234743475914
195,8.158266427926719e-05,0.005387539975345135,0.0001192179843201302,0.008218497037887573
196,8.134482777677476e-05,0.005383775569498539,0.00014505079889204353,0.009015170857310295
197,8.160452853189781e-05,0.005390239413827658,0.0001735546247800812,0.009612021967768669
198,8.132636867230758e-05,0.00538661377504468,0.00012663185771089047,0.00844175647944212
199,8.137656550388783e-05,0.005387220066040754,0.00013695725647266954,0.008587909862399101
200,8.135865209624171e-05,0.005382922478020191,0.00014894004561938345,0.008651850745081902
201,8.113704825518653e-05,0.00537676690146327,0.00018001753778662533,0.009510167874395847
202,8.100074774120003e-05,0.005378655157983303,0.00012633210280910134,0.008288132958114147
203,8.108820475172251e-05,0.005377472843974829,0.0001240234705619514,0.008441546931862831
204,8.117190009215847e-05,0.0053801098838448524,0.00021900756109971553,0.010268829762935638
205,8.081026317086071e-05,0.005373337771743536,0.0002055187214864418,0.010760202072560787
206,8.085369336185977e-05,0.005371582694351673,0.00015857515973038971,0.009702518582344055
207,8.094274380709976e-05,0.005373227410018444,0.0002286161616211757,0.011158945970237255
208,8.072436321526766e-05,0.005365363322198391,0.00014235837443266064,0.008931195363402367
209,8.077525853877887e-05,0.005360278766602278,0.00015781514230184257,0.009121447801589966
210,8.063926361501217e-05,0.005361262243241072,0.00013667232997249812,0.009151952341198921
211,8.056360820773989e-05,0.005362761206924915,0.00024522142484784126,0.01129864901304245
212,8.077129314187914e-05,0.00536549836397171,0.0002064835571218282,0.009616521187126637
213,8.085742592811584e-05,0.005365340039134026,0.00022879020252730697,0.010637789964675903
214,8.028144657146186e-05,0.005346925463527441,0.0002445151621941477,0.010533473454415798
215,8.042099216254428e-05,0.005349607672542334,0.00012960318417754024,0.008729861117899418
216,8.040757529670373e-05,0.005354384891688824,0.00018880372226703912,0.009725499898195267
217,8.049658936215565e-05,0.0053496211767196655,0.00015225315291900188,0.008781051263213158
218,8.047937444644049e-05,0.005349102895706892,0.00038596667582169175,0.014385387301445007
219,8.015853381948546e-05,0.005345571786165237,0.0001708952768240124,0.009460760280489922
220,8.036958752200007e-05,0.005345541052520275,0.00015391208580695093,0.009200368076562881
221,7.996591739356518e-05,0.005338598042726517,0.0002988683700095862,0.011503579095005989
222,8.024345152080059e-05,0.005341712385416031,0.00011575924145290628,0.0079196123406291
223,8.02337090135552e-05,0.005336950533092022,0.0001737804850563407,0.00932341255247593
224,8.006885036593303e-05,0.005340202245861292,0.00011042571713915095,0.007992599159479141
225,8.010849705897272e-05,0.005336337722837925,0.0002741270582191646,0.010777830146253109
226,7.992565224412829e-05,0.005335021764039993,0.0005720958579331636,0.01719669997692108
227,8.014317427296191e-05,0.005337575450539589,0.00014877927605994046,0.008641171269118786
228,7.997627108125016e-05,0.005336865782737732,0.00013459740148391575,0.008795051835477352
229,7.999644003575668e-05,0.005335405468940735,0.00012870530190411955,0.008349142037332058
230,7.98039764049463e-05,0.005331473425030708,0.00021108207874931395,0.009591985493898392
231,7.981358794495463e-05,0.005328881088644266,0.00013047567335888743,0.00875609740614891
232,7.963857933646068e-05,0.005327698774635792,0.00015797435480635613,0.009405718185007572
233,7.989058212842792e-05,0.005334736313670874,0.00018580048345029354,0.01004460547119379
234,7.978622306836769e-05,0.005332425702363253,0.00014340200868900865,0.0085237892344594
235,7.997278589755297e-05,0.005328205414116383,0.00012628480908460915,0.008347336202859879
236,7.972100138431415e-05,0.005327314604073763,0.00014213471149560064,0.008933594450354576
237,7.957401976455003e-05,0.005323999561369419,0.00011656580318231136,0.008289158344268799
238,7.958128117024899e-05,0.0053243436850607395,0.00012341412366367877,0.008452347479760647
239,7.963187817949802e-05,0.0053224582225084305,0.00012886518379673362,0.008560908026993275
240,7.956308400025591e-05,0.005320788826793432,0.00022259974502958357,0.010863729752600193
241,7.982857641763985e-05,0.0053251078352332115,0.00012279959628358483,0.00805409625172615
242,7.946682308102027e-05,0.00531778484582901,0.00025625244597904384,0.010997629724442959
243,7.964042742969468e-05,0.005318026524037123,0.00013633996422868222,0.008617850951850414
244,7.937980990391225e-05,0.005312149878591299,0.0002451482287142426,0.010350199416279793
245,7.940852810861543e-05,0.005312126595526934,0.00018405546143185347,0.009869735687971115
246,7.972054299898446e-05,0.005319893825799227,0.0002189298247685656,0.010177239775657654
247,7.928699778858572e-05,0.005316731985658407,0.0001256723771803081,0.00838296115398407
248,7.947070116642863e-05,0.005321118980646133,0.00012153375428169966,0.008335085585713387
249,7.931665459182113e-05,0.005316425114870071,0.00014628650387749076,0.008851315826177597
250,7.927790284156799e-05,0.005308154504746199,0.00017509043391328305,0.009934929199516773
251,7.930569699965417e-05,0.0053167459554970264,0.00011416828056098893,0.007961815223097801
252,7.92061400716193e-05,0.005311143584549427,0.00018662563525140285,0.010275552049279213
253,7.944091339595616e-05,0.0053091193549335,0.00011722218187060207,0.008025044575333595
254,7.936397014418617e-05,0.00531009491533041,0.00023141232668422163,0.011651602573692799
255,7.911342254374176e-05,0.005304492544382811,0.0002917810052167624,0.011113942600786686
256,7.885444938438013e-05,0.005299324169754982,0.00017996101814787835,0.00915855634957552
257,7.905784150352702e-05,0.005302106030285358,0.00018952442042063922,0.009421498514711857
258,7.920165808172897e-05,0.005302849691361189,0.00030002580024302006,0.011021783575415611
259,7.899184129200876e-05,0.005300004035234451,0.0002440688549540937,0.01098613627254963
260,7.861242193030193e-05,0.005288183223456144,0.00034211299498565495,0.012135881930589676
261,7.900973287178203e-05,0.005297631490975618,0.00014526009908877313,0.008963213302195072
262,7.903399091446772e-05,0.005294131580740213,0.00015305720444303006,0.008961530402302742
263,7.868945976952091e-05,0.005290486849844456,0.00027668182156048715,0.011563055217266083
264,7.848177483538166e-05,0.005284331273287535,0.00019581630476750433,0.009986543096601963
265,7.882015052018687e-05,0.005294224712997675,0.00030150936800055206,0.013269990682601929
266,7.88039033068344e-05,0.005293524824082851,0.00014620069123338908,0.008874054998159409
267,7.88470424595289e-05,0.005288681481033564,0.00016024232900235802,0.009247316978871822
268,7.869527325965464e-05,0.005287549924105406,0.00019153875473421067,0.01004826184362173
269,7.883881335146725e-05,0.005292701069265604,0.00015108731167856604,0.008921988308429718
270,7.879060285631567e-05,0.005293513648211956,0.00012643812806345522,0.008473468013107777
271,7.879373879404739e-05,0.005291410256177187,0.00015787631855346262,0.009509540162980556
272,7.884179649408907e-05,0.005284033715724945,0.00013391788525041193,0.008423900231719017
273,7.841209298931062e-05,0.0052804602310061455,0.00012239217176102102,0.008170617744326591
274,7.850374095141888e-05,0.005282767117023468,0.0001323350879829377,0.008478171192109585
275,7.856023876229301e-05,0.005283812992274761,0.00013505388051271439,0.008783645927906036
276,7.837803423171863e-05,0.005275742616504431,0.00011047715815948322,0.007829940877854824
277,7.838286546757445e-05,0.005284032318741083,0.00035335199208930135,0.011894875206053257
278,7.828119851183146e-05,0.00527542270720005,0.00017421794473193586,0.009187674149870872
279,7.850593829061836e-05,0.005281190853565931,0.00011531203927006572,0.00788972806185484
280,7.848391396692023e-05,0.005284549202769995,0.0001212438874063082,0.008058814331889153
281,7.820855535101146e-05,0.005274180322885513,0.00020753366698045284,0.009917636401951313
282,7.855847070459276e-05,0.00528436154127121,0.00011956740490859374,0.008165034465491772
283,7.830890535842627e-05,0.005278091412037611,0.00015195041487459093,0.009307368658483028
284,7.840283797122538e-05,0.005279275588691235,0.0001673915103310719,0.009437397122383118
285,7.831737457308918e-05,0.005279657896608114,0.0003133966529276222,0.011953436769545078
286,7.847203960409388e-05,0.005275185219943523,0.00017021239909809083,0.009114820510149002
287,7.802665641065687e-05,0.0052650305442512035,0.00010910160926869139,0.00771047780290246
288,7.838028250262141e-05,0.005279844626784325,0.0002044390857918188,0.010137045755982399
289,7.80861300881952e-05,0.005273012910038233,0.00015641791105736047,0.00932303722947836
290,7.785546767991036e-05,0.005268571432679892,0.00011473762424429879,0.007879747077822685
291,7.816592551534995e-05,0.005278258118778467,0.00022798191639594734,0.011176335625350475
292,7.807021756889299e-05,0.005270094610750675,0.0001471227442380041,0.0087701715528965
293,7.812231342541054e-05,0.005269214976578951,0.00012790718756150454,0.008362652733922005
294,7.813657430233434e-05,0.005271565169095993,0.0001673399965511635,0.0097085852175951
295,7.844383071642369e-05,0.005272036883980036,0.00011759460176108405,0.008293654769659042
296,7.776916754664853e-05,0.005261166952550411,0.00017407711129635572,0.009196136146783829
297,7.805935456417501e-05,0.005273111630231142,0.000187652709428221,0.009232020005583763
298,7.756765262456611e-05,0.005251539871096611,0.0002629541850183159,0.010561458766460419
299,7.751944940537214e-05,0.005251885857433081,0.00014841946540400386,0.009068348444998264
300,7.763529720250517e-05,0.005253297742456198,0.00023760757176205516,0.01006849855184555
301,7.779873703839257e-05,0.005261008627712727,0.00013294504606164992,0.008880702778697014
302,7.790551171638072e-05,0.005264695733785629,0.00013072806177660823,0.008431784808635712
303,7.76998494984582e-05,0.005256828386336565,0.00033896954846568406,0.013955223374068737
304,7.781876774970442e-05,0.005260883830487728,0.00013616480282507837,0.008645731024444103
305,7.764961628708988e-05,0.0052581606432795525,0.0001403195201419294,0.008531355299055576
306,7.733659003861248e-05,0.005246548447757959,0.00012990942923352122,0.008613082580268383
307,7.746575283817947e-05,0.00524887815117836,0.00011709637328749523,0.008241471834480762
308,7.757738057989627e-05,0.005251450929790735,0.00013034185394644737,0.008516143076121807
309,7.741933222860098e-05,0.005248981527984142,0.00014353787992149591,0.0087720463052392
310,7.717811240581796e-05,0.005243625491857529,0.00016321938892360777,0.009599566459655762
311,7.735351391602308e-05,0.005250392947345972,0.00015105716011021286,0.008905937895178795
312,7.720162102486938e-05,0.005239032208919525,0.00020777271129190922,0.009877406992018223
313,7.703364826738834e-05,0.005238954443484545,0.0001736636768328026,0.009040558710694313
314,7.71436607465148e-05,0.005236601456999779,0.00014172354713082314,0.00873800553381443
315,7.705947064096108e-05,0.005238094832748175,0.0006336142541840672,0.018140390515327454
316,7.703118899371475e-05,0.005234156269580126,0.00015960830205585808,0.009040075354278088
317,7.673830259591341e-05,0.005228785797953606,0.00015705995610915124,0.009246214292943478
318,7.656272646272555e-05,0.0052266535349190235,0.00017340568592771888,0.009147021919488907
319,7.681404531467706e-05,0.005228356923907995,0.00015150556282605976,0.009454338811337948
320,7.683365402044728e-05,0.005228775087743998,0.0001332148676738143,0.008588355034589767
321,7.665001612622291e-05,0.005230012349784374,0.00013224231952335685,0.008795838803052902
322,7.667825411772355e-05,0.005226451437920332,0.0005311433924362063,0.013565491884946823
323,7.660622213734314e-05,0.005218341015279293,0.00014738499885424972,0.009036557748913765
324,7.647460734006017e-05,0.005216636694967747,0.00013507444236893207,0.008666060864925385
325,7.641912088729441e-05,0.005212787073105574,0.00011271372204646468,0.007825575768947601
326,7.642467244295403e-05,0.005218177568167448,0.00021675416792277247,0.010243412107229233
327,7.644345896551386e-05,0.005205827299505472,0.00017876272613648325,0.009718193672597408
328,7.62388517614454e-05,0.005206742323935032,0.00021541632304433733,0.009868662804365158
329,7.58878595661372e-05,0.005194509867578745,0.00013337016571313143,0.00820909347385168
330,7.608419400639832e-05,0.005202785599976778,0.00011178166460013017,0.008242907002568245
331,7.608420855831355e-05,0.005197409074753523,0.00015761202666908503,0.008761580102145672
332,7.589133747387677e-05,0.005198161583393812,0.00014901856775395572,0.009387129917740822
333,7.548248686362058e-05,0.0051878709346055984,0.0002523639996070415,0.010484318248927593
334,7.557978096883744e-05,0.0051854257471859455,0.00016064428200479597,0.009409934282302856
335,7.526799890911207e-05,0.005172812379896641,0.00027145532658323646,0.01099190954118967
336,7.558245124528185e-05,0.005180588457733393,0.00023744166537653655,0.01113150641322136
337,7.529630966018885e-05,0.005176855251193047,0.0001155772915808484,0.007932799868285656
338,7.526009721914306e-05,0.005171636585146189,0.00014707121590618044,0.009252644143998623
339,7.504052337026224e-05,0.005165474954992533,0.00016084070375654846,0.009557056240737438
340,7.494668534491211e-05,0.005162152461707592,0.00013947623665444553,0.008413346484303474
